timestamp_s,marker_id,x,y,z
7,-95.9966,68.8162,4.12169
5,-95.8721,104.423,9.12783
0,-101.085,100.318,12.8448
1,-104.146,99.7838,20.6059
8,-105.512,100.028,23.934
4,-72.146,74.3741,23.7601
6,-70.9193,74.7496,16.72
3,-71.2281,74.8235,20.6766
9,-61.982,80.453,8.38651
2,-78.8973,110.05,4.81592
